"1311","44515034","zmxv","react-native-sound","1254"
"1312","115411826","tronprotocol","java-tron","1253"
"1313","47385547","prontera","spring-cloud-rest-tcc","1252"
"1314","61009870","badoualy","stepper-indicator","1252"
"1315","41473277","florent37","MaterialTextField","1249"
"1316","29390128","antoniolg","MaterializeYourApp","1249"
"1317","75813808","race604","WaveLoading","1249"
"1318","58266005","ZuYun","Jgraph","1248"
"1319","2953962","aistrate","AlgorithmsSedgewick","1247"
"1320","7422457","stephanenicolas","Quality-Tools-for-Android","1247"
"1321","93847793","vivian8725118","TimeLine","1246"
"1322","75960083","rosenpin","FadingTextView","1246"
"1323","18938156","qiujuer","ImageBlurring","1246"
"1324","19430891","SimonVT","schematic","1245"
"1325","19466626","Codecademy","EventHub","1244"
"1326","44851946","afollestad","drag-select-recyclerview","1242"
"1327","4385294","thymeleaf","thymeleaf","1242"
"1328","40089541","lgvalle","android-flux-todo-app","1241"
"1329","93617825","zhou-you","RxEasyHttp","1241"
"1330","44336879","KeepSafe","ReLinker","1239"
"1331","33497060","rohitghatol","spring-boot-microservices","1239"
"1332","67328052","web3j","web3j","1239"
"1333","35018914","limpoxe","Android-Plugin-Framework","1239"
"1334","283325","qos-ch","logback","1238"
"1335","58279252","cachapa","ExpandableLayout","1237"
"1336","54984453","txusballesteros","welcome-coordinator","1236"
"1337","67618712","mzule","FantasySlide","1236"
"1338","101408117","eclipse","openj9","1235"
"1339","30129939","citerus","dddsample-core","1234"
"1340","32951609","orbit","orbit","1234"
"1341","74977883","codingXiaxw","seckill","1233"
"1342","47584176","yigit","dev-summit-architecture-demo","1233"
"1343","645237","spullara","mustache.java","1233"
"1344","37836606","anton46","Android-StepsView","1232"
"1345","31919038","dmytrodanylyk","shadow-layout","1231"
"1346","50325206","andyxialm","SmoothCheckBox","1231"
"1347","76435282","Jasonette","JASONETTE-Android","1231"
"1348","23391093","badoo","android-weak-handler","1228"
"1349","11907752","moagrius","TileView","1228"
"1350","43211941","Raysmond","SpringBlog","1228"
"1351","81846634","nntuyen","mkloader","1227"
"1352","10880863","ManuelPeinado","GlassActionBar","1226"
"1353","33611781","wnafee","vector-compat","1224"
"1354","8710734","elastic","elasticsearch-hadoop","1224"
"1355","41726569","gelitenight","WaveView","1224"
"1356","35775200","SundeepK","CompactCalendarView","1224"
"1357","66541104","eleme","Amigo","1224"
"1358","4449830","sarxos","webcam-capture","1223"
"1359","85729422","googlesamples","android-PictureInPicture","1222"
"1360","111830550","luckybilly","CC","1222"
"1361","33277109","blipinsk","RecyclerViewHeader","1221"
"1362","11339754","deathmarine","Luyten","1221"
"1363","8039659","kairosdb","kairosdb","1221"
"1364","20737234","Instagram","ig-json-parser","1220"
"1365","34839383","apache","geode","1220"
"1366","61897895","veryyoung","WechatLuckyMoney","1218"
"1367","17339218","jOOQ","jOOL","1217"
"1368","48243916","ribot","ribot-app-android","1217"
"1369","29293245","zserge","anvil","1216"
"1370","16294920","atomix","atomix","1216"
"1371","46031344","wingjay","BlurImageView","1216"
"1372","72580689","facebook","TextLayoutBuilder","1215"
"1373","12896452","galenframework","galen","1215"
"1374","46366730","shekhargulati","java8-the-missing-tutorial","1214"
"1375","32080604","ppamorim","Dragger","1212"
"1376","23170371","MrEngineer13","SnackBar","1212"
"1377","4513405","pingpongboss","StandOut","1211"
"1378","89355915","DingMouRen","PaletteImageView","1211"
"1379","317887","liferay","liferay-portal","1210"
"1380","52331788","xiepeijie","SwipeCardView","1209"
"1381","77441910","bingoogolapple","BGASwipeBackLayout-Android","1208"
"1382","3291848","pac4j","pac4j","1207"
"1383","52857175","Hitomis","FunGameRefresh","1207"
"1384","2997701","Netflix","servo","1206"
"1385","18154271","jpardogo","GoogleProgressBar","1205"
"1386","32765638","google","santa-tracker-android","1205"
"1387","22175394","mikepenz","Android-ActionItemBadge","1205"
"1388","94848559","harjot-oberai","VectorMaster","1204"
"1389","105877297","GcsSloop","rclayout","1204"
"1390","28589035","Dreampie","Resty","1204"
"1391","639740","sirthias","pegdown","1204"
"1392","39992820","Jude95","SwipeBackHelper","1203"
"1393","21389236","wangjiegulu","WheelView","1203"
"1394","46251204","line","armeria","1203"
"1395","15732127","liaohuqiu","cube-sdk","1202"
"1396","7832859","eoecn","android-app","1202"
"1397","10664576","mrmans0n","smart-location-lib","1202"
"1398","71609237","DreaminginCodeZH","MaterialRatingBar","1201"
"1399","79105840","xiaoyaoyou1212","XSnow","1201"
"1400","81740538","jrvansuita","MaterialAbout","1201"
"1401","66829555","JeasonWong","Particle","1200"
"1402","43598554","uber","okbuck","1199"
"1403","1816548","thest1","LazyList","1198"
"1404","79435860","Tencent","VasDolly","1198"
"1405","459348","jberkel","sms-backup-plus","1197"
"1406","59934258","b3log","xiaov","1197"
"1407","83182364","xubinux","xbin-store","1197"
"1408","53483065","tough1985","RxjavaRetrofitDemo","1197"
"1409","77157552","githubwing","DragPhotoView","1195"
"1410","2430530","crossbario","autobahn-java","1193"
"1411","19641638","lettuce-io","lettuce-core","1193"
"1412","15803421","code4craft","tiny-spring","1193"
"1413","41426740","klinker41","android-slidingactivity","1192"
"1414","11173028","scottyab","secure-preferences","1192"
"1415","12141371","romannurik","Android-WizardPager","1191"
"1416","112770118","Qihoo360","XLearning","1191"
"1417","48035861","andreasschrade","android-design-template","1191"
"1418","98596001","Exrick","xmall","1190"
"1419","36204628","sleekbyte","tailor","1190"
"1420","1072845","spring-projects","spring-data-jpa","1189"
"1421","94740271","nanchen2251","RxJava2Examples","1189"
"1422","34161476","saulmm","Curved-Fab-Reveal-Example","1187"
"1423","35973998","bignerdranch","expandable-recycler-view","1187"
"1424","9215573","mixi-inc","AndroidTraining","1186"
"1425","74722666","SpinyTech","ModularizationArchitecture","1184"
"1426","56450170","bravoborja","ReadMoreTextView","1182"
"1427","20218189","jingle1267","android-utils","1182"
"1428","60250640","Kelin-Hong","MVVMLight","1180"
"1429","54194374","waynell","VideoListPlayer","1180"
"1430","7716883","ankidroid","Anki-Android","1180"
"1431","34831457","toddway","MaterialTransitions","1179"
"1432","9749905","spring-projects","spring-data-elasticsearch","1178"
"1433","4138309","twitter","ambrose","1177"
"1434","52341773","Piasy","RxAndroidAudio","1177"
"1435","6106472","survivingwithandroid","Surviving-with-android","1176"
"1436","29097862","FreeTymeKiyan","LeetCode-Sol-Res","1175"
"1437","38415799","WuXiaolong","PullLoadMoreRecyclerView","1175"
"1438","12543287","ivan-vasilev","neuralnetworks","1174"
"1439","7398151","LarsWerkman","HoloColorPicker","1173"
"1440","21679132","Pkmmte","CircularImageView","1171"
"1441","8570603","jdeferred","jdeferred","1171"
"1442","92027038","xiaoyanger0825","NiceVieoPlayer","1170"
"1443","40091383","TakWolf","CNode-Material-Design","1169"
"1444","89948584","sdsmdg","RotatingText","1168"
"1445","29686238","ogaclejapan","ArcLayout","1167"
"1446","1944709","JSQLParser","JSqlParser","1167"
"1447","56486975","6thsolution","EasyMVP","1165"
"1448","92930862","pinguo-zhouwei","MZBannerView","1162"
"1449","16481293","wiztools","rest-client","1162"
"1450","48506953","renaudcerrato","ToggleDrawable","1161"
"1451","31375388","asyl","ArcAnimator","1161"
"1452","94760798","WVector","AppUpdate","1161"
"1453","365777","commonsguy","cw-android","1160"
"1454","26177368","greenrobot","essentials","1160"
"1455","4393933","searchbox-io","Jest","1160"
"1456","18525371","rapidoid","rapidoid","1157"
"1457","40434026","linfaxin","TransitionPlayer","1157"
"1458","15040596","signalapp","Signal-Server","1155"
"1459","74137778","florent37","ArcLayout","1152"
"1460","46166191","k0shk0sh","PermissionHelper","1152"
"1461","65899951","chengdazhi","StyleImageView","1150"
"1462","20917569","john990","WaveView","1150"
"1463","6564048","GDG-Korea","PinterestLikeAdapterView","1148"
"1464","33745913","h2database","h2database","1148"
"1465","2445970","VoltDB","voltdb","1148"
"1466","57975837","shekhargulati","strman-java","1147"
"1467","30498595","hongyangAndroid","Android-StickyNavLayout","1147"
"1468","40434308","nuptboyzhb","SuperSwipeRefreshLayout","1146"
"1469","58681214","afollestad","easy-video-player","1146"
"1470","19633938","hoang8f","android-flat-button","1146"
"1471","48973062","kymjs","RxVolley","1146"
"1472","9307997","VaughnVernon","IDDD_Samples","1144"
"1473","61856025","bingoogolapple","BGAPhotoPicker-Android","1143"
"1474","74002119","matrixxun","MaterialBadgeTextView","1143"
"1475","2623406","internetarchive","heritrix3","1142"
"1476","67468634","GeekGhost","Ghost","1142"
"1477","51283181","asLody","legend","1140"
"1478","36459054","googlesamples","android-RuntimePermissions","1140"
"1479","11444556","lopspower","CircularImageView","1139"
"1480","23802879","siriscac","RippleView","1138"
"1481","3481898","jasonpolites","gesture-imageview","1137"
"1482","63071966","elemers","HermesEventBus","1137"
"1483","483924","awaitility","awaitility","1137"
"1484","15784931","f2prateek","dart","1137"
"1485","79447433","hustcc","JS-Sorting-Algorithm","1136"
"1486","15640386","JeroenMols","LandscapeVideoCamera","1136"
"1487","49867891","DxTT","coolMenu","1135"
"1488","53252346","kanwangzjm","funiture","1134"
"1489","116387327","florent37","ExpansionPanel","1134"
"1490","44072711","JonathanLink","PDFLayoutTextStripper","1134"
"1491","83506597","Zhaoss","WeiXinRecordedDemo","1134"
"1492","18818296","pinterest","secor","1133"
"1493","35007420","saulmm","Avengers","1132"
"1494","102183526","KingJA","LoadSir","1132"
"1495","2751199","geoserver","geoserver","1132"
"1496","32519119","schwabe","ics-openvpn","1132"
"1497","14156568","wrapp-archive","floatlabelededittext","1130"
"1498","57350146","Rogero0o","GifLoadingView","1129"
"1499","30644093","Swagger2Markup","swagger2markup","1128"
"1500","43876166","dingjikerbo","BluetoothKit","1126"
"1501","8779606","joel-costigliola","assertj-core","1125"
"1502","17288475","pedrovgs","Renderers","1125"
"1503","538681","hierynomus","sshj","1122"
"1504","55439112","sephiroth74","Material-BottomNavigation","1121"
"1505","51974140","Chora10","Cknife","1121"
"1506","81319484","CJT2325","CameraView","1119"
"1507","39609374","singwhatiwanna","android-art-res","1119"
"1508","66234644","roncoo","spring-boot-demo","1119"
"1509","10952381","commonsguy","cwac-camera","1117"
"1510","63752344","omkarmoghe","Pokemap","1117"
"1511","47877714","xtuhcy","gecco","1116"
"1512","3125904","peter-lawrey","Java-Chronicle","1115"
"1513","54311516","glomadrian","RoadRunner","1115"
"1514","80171078","hyb1996","Auto.js","1112"
"1515","665357","todotxt","todo.txt-android","1112"
"1516","81535730","uccmawei","FingerprintIdentify","1110"
"1517","85930321","jenly1314","KingTV","1110"
"1518","2067253","opentripplanner","OpenTripPlanner","1108"
"1519","4950187","jacoco","jacoco","1107"
"1520","3554148","iiordanov","remote-desktop-clients","1107"
"1521","86149","unclebob","fitnesse","1106"
"1522","53183921","laobie","NineGridImageView","1106"
"1523","2899580","AxonFramework","AxonFramework","1105"
"1524","1033614","functionaljava","functionaljava","1104"
"1525","19319419","mattprecious","telescope","1104"
"1526","50940897","javiersantos","AppUpdater","1102"
"1527","3657615","killme2008","Metamorphosis","1101"
"1528","18912218","puniverse","capsule","1100"
"1529","40295570","saiwu-bigkoo","Android-AlertView","1100"
"1530","12959153","splitwise","TokenAutoComplete","1099"
"1531","119536655","biezhi","30-seconds-of-java8","1097"
"1532","45473310","jkwiecien","EasyImage","1097"
"1533","75989169","mayubao","KuaiChuan","1096"
"1534","11601014","alibaba","mdrill","1096"
"1535","34777489","wangjiegulu","RapidFloatingActionButton","1096"
"1536","6417181","ukanth","afwall","1095"
"1537","5961751","Automattic","simplenote-android","1095"
"1538","2948949","BroadleafCommerce","BroadleafCommerce","1094"
"1539","75253538","shaohui10086","ShareUtil","1093"
"1540","89555035","SumiMakito","AwesomeQRCode","1093"
"1541","74023448","developer-shivam","Crescento","1091"
"1542","13455471","mplushnikov","lombok-intellij-plugin","1090"
"1543","41693388","facebook","screenshot-tests-for-android","1090"
"1544","53449780","google","android-ui-toolkit-demos","1089"
"1545","206387","apache","activemq","1089"
"1546","206483","apache","maven","1087"
"1547","25618451","chiuki","advanced-textview","1086"
"1548","38379873","jonfinerty","Once","1084"
"1549","68989768","AlexLiuSheng","CheckVersionLib","1082"
"1550","36840131","scouter-project","scouter","1082"
"1551","61079960","yanzhenjie","AndServer","1082"
"1552","50897702","jiang111","IndexRecyclerView","1081"
"1553","944926","sk89q","WorldEdit","1079"
"1554","44878154","Tibolte","AgendaCalendarView","1079"
"1555","61117729","wooplr","Spotlight","1078"
"1556","54107685","Devlight","ArcProgressStackView","1078"
"1557","33816473","testcontainers","testcontainers-java","1076"
"1558","9840780","davidschreiber","FancyCoverFlow","1073"
"1559","58054670","hitherejoe","Bourbon","1073"
"1560","92482495","pengyuantao","OnePush","1073"
"1561","36646658","JorgeCastilloPrz","FABProgressCircle","1072"
"1562","67131628","HotBitmapGG","CreditSesameRingView","1070"
"1563","116008784","burningcl","wechat_jump_hack","1069"
"1564","21052744","spring-projects","spring-session","1069"
"1565","9866398","mrwonderman","android-square-progressbar","1069"
"1566","75893370","weexteam","weex-hackernews","1069"
"1567","1370856","guardianproject","ChatSecureAndroid","1069"
"1568","39848099","bwssytems","ha-bridge","1068"
"1569","38485863","kymjs","EmojiChat","1068"
"1570","3250434","DozerMapper","dozer","1068"
"1571","63499395","Grover-c13","PokeGOAPI-Java","1067"
"1572","60000469","venshine","BezierMaker","1067"
"1573","33073963","noties","Scrollable","1066"
"1574","771886","cbeust","jcommander","1066"
"1575","99010325","staltz","react-native-node","1065"
"1576","7813799","fyhertz","spydroid-ipcamera","1064"
"1577","4470435","mapstruct","mapstruct","1064"
"1578","75882172","Netflix","conductor","1063"
"1579","90886387","tumblr","Graywater","1062"
"1580","578435","twitter","elephant-bird","1060"
"1581","681003","todoroo","astrid","1060"
"1582","327391","sirthias","parboiled","1060"
"1583","14421240","HackPlan","AndroidCharts","1060"
"1584","74319195","a371166028","likequanmintv","1058"
"1585","24084730","embulk","embulk","1058"
"1586","50822402","D-clock","AndroidSystemUiTraining","1058"
"1587","39769418","nshmura","RecyclerTabLayout","1057"
"1588","65449317","Tamicer","Novate","1056"
"1589","24747351","fesh0r","fernflower","1056"
"1590","71441454","a-voyager","BluetoothHelper","1054"
"1591","60957572","aritraroy","PinLockView","1053"
"1592","27719884","GavinCT","AndroidMultiChannelBuildTool","1051"
"1593","36010100","GoogleChrome","custom-tabs-client","1050"
"1594","71693277","codingXiaxw","CustomerManagement","1050"
"1595","77523080","mcxtzhang","AnimShopButton","1050"
"1596","50870918","badoualy","morphy-toolbar","1047"
"1597","54618840","cn-ljb","rxjava_for_android","1047"
"1598","70501189","shaohui10086","AdvancedLuban","1047"
"1599","70609268","suzeyu1992","repo","1047"
"1600","23301895","devunwired","recyclerview-playground","1047"
"1601","19025100","antonkrasov","AndroidSocialNetworks","1046"
"1602","48481193","THEONE10211024","RxJavaSamples","1045"
"1603","9728487","brave","link-bubble","1045"
"1604","63978270","oubowu","PinnedSectionItemDecoration","1045"
"1605","5663857","jeremylong","DependencyCheck","1045"
"1606","37492969","glomadrian","material-animated-switch","1045"
"1607","96896313","ThirtyDegreesRay","OpenHub","1044"
"1608","84318601","faruktoptas","FancyShowCaseView","1044"
"1609","83789619","yangchaojiang","yjPlay","1042"
"1610","3304447","richardwilly98","elasticsearch-river-mongodb","1042"
"1611","5947475","Trinea","android-demo","1040"
"1612","26136655","real-logic","agrona","1040"
"1613","43406976","react-native-community","react-native-share","1040"
"1614","36381068","frogermcs","GithubClient","1040"
"1615","20073447","netgloo","spring-boot-samples","1039"
"1616","19253877","bethrobson","Head-First-Design-Patterns","1039"
"1617","77226212","zcweng","SwitchButton","1039"
"1618","22356791","ysc","QuestionAnsweringSystem","1039"
"1619","42445994","borax12","MaterialDateRangePicker","1039"
"1620","13870893","linkedin","ambry","1038"
"1621","63989593","thoughtbot","expandable-recycler-view","1037"
"1622","96777447","woxingxiao","SlidingUpPanelLayout","1037"
"1623","47789403","danylovolokh","LondonEyeLayoutManager","1035"
"1624","47696165","desmond1121","Android-Ptr-Comparison","1035"
"1625","16237372","Stericson","RootTools","1034"
"1626","48808743","whilu","AndroidTagView","1033"
"1627","67497436","mcxtzhang","SuspensionIndexBar","1031"
"1628","30398782","lsjwzh","MaterialLoadingProgressBar","1029"
"1629","56408159","ShamylZakariya","StickyHeaders","1029"
"1630","23062435","sd6352051","NiftyNotification","1029"
"1631","53768826","jiang111","RxJavaApp","1029"
"1632","74869572","limedroid","XDroid","1028"
"1633","38098034","pili-engineering","PLDroidMediaStreaming","1028"
"1634","44443681","kaelaela","VerticalViewPager","1027"
"1635","50896226","dongjunkun","GanK","1026"
"1636","5453324","JetBrains","intellij-plugins","1026"
"1637","7321480","lucasr","smoothie","1026"
"1638","63214860","typ0520","fastdex","1026"
"1639","97563238","Tencent","soter","1025"
"1640","93505869","sfsheng0322","GlideImageView","1025"
"1641","12442542","romannurik","Android-MonthCalendarWidget","1025"
"1642","62863611","wosyingjun","beauty_ssm","1022"
"1643","77168103","uber","AutoDispose","1021"
"1644","34718042","yankai-victor","Loading","1021"
"1645","4039952","BuildCraft","BuildCraft","1020"
"1646","745749","cbeust","testng","1020"
"1647","28795278","rudsonlive","NavigationDrawer-MaterialDesign","1019"
"1648","42983313","Chanven","CommonPullToRefresh","1018"
"1649","38777385","jlmd","AnimatedCircleLoadingView","1018"
"1650","2264200","JakeWharton","Android-DirectionalViewPager","1017"
"1651","90394599","Yasic","ParticleTextView","1017"
"1652","24297039","vdurmont","emoji-java","1017"
"1653","47767967","bootique","bootique","1017"
"1654","618681","flyingsaucerproject","flyingsaucer","1016"
"1655","47723400","lyft","scoop","1014"
"1656","14370620","xuhuisheng","lemon","1014"
"1657","9992330","couchbase","couchbase-lite-android","1014"
"1658","123235","connectbot","connectbot","1014"
"1659","3298815","petrnohejl","Android-Templates-And-Utilities","1013"
"1660","31748665","w446108264","XhsWelcomeAnim","1013"
"1661","500437","purplecabbage","phonegap-plugins","1013"
"1662","45743282","MarkoMilos","Paginate","1013"
"1663","59766839","javiersantos","PiracyChecker","1012"
"1664","470946","ether","pad","1012"
"1665","71214225","linglongxin24","DylanStepCount","1007"
"1666","26492886","liaohuqiu","android-cube-app","1006"
"1667","3669065","open-keychain","open-keychain","1006"
"1668","29850959","hongyangAndroid","Android-CircleMenu","1006"
"1669","55607504","wix","react-native-notifications","1005"
"1670","57924614","bboyairwreck","PieMessage","1005"
"1671","48464062","Kaopiz","KProgressHUD","1003"
"1672","22758550","z56402344","BaseAnimation","1002"
"1673","73096783","niniloveyou","StateButton","1002"
"1674","38734301","JakeWharton","ProcessPhoenix","1002"
"1675","3020895","marytts","marytts","1001"
"1676","17224514","ehcache","ehcache3","1000"
"1677","77526081","chenenyu","Router","999"
"1678","213469","simpligility","android-maven-plugin","999"
"1679","62659210","liuyubobobo","Play-with-Algorithms","997"
"1680","113194696","MEiDIK","Cipher.so","997"
"1681","43297143","hongyangAndroid","ChangeSkin","997"
"1682","14645983","j4velin","Pedometer","996"
"1683","9278888","openzipkin","brave","996"
"1684","23023361","sockeqwe","fragmentargs","995"
"1685","89687271","ityouknow","spring-cloud-examples","994"
"1686","50781664","eneim","toro","994"
"1687","20415251","docker-java","docker-java","994"
"1688","52821506","google","nomulus","993"
"1689","9512610","gwtproject","gwt","992"
"1690","21852495","frakbot","JumpingBeans","992"
"1691","22579786","eclipsesource","J2V8","991"
"1692","11686345","SalomonBrys","ANR-WatchDog","991"
"1693","79662592","michael-rapp","ChromeLikeTabSwitcher","991"
"1694","59107111","venshine","GoodView","990"
"1695","14401179","ReactiveX","RxNetty","990"
"1696","14275875","jpardogo","ListBuddies","989"
"1697","40362112","florent37","HollyViewPager","988"
"1698","40460619","siwangqishiq","ImageEditor-Android","987"
"1699","36459017","googlesamples","android-FingerprintDialog","986"
"1700","52305942","roughike","SwipeSelector","985"
"1701","39351065","iammert","MusicPlayerView","985"
"1702","229738","jdbi","jdbi","984"
"1703","19733317","caoxinyu","RedisClient","983"
"1704","20570214","google","tink","983"
"1705","40180765","xiongwei-git","AndroidVideoPlayer","983"
"1706","23511496","BlueMor","DragLayout","982"
"1707","54212355","TonnyL","PaperPlane","982"
"1708","45060546","sahildave","Search-View-Layout","981"
"1709","54264642","armcha","LuseenBottomNavigation","977"
"1710","2044029","Netflix","astyanax","977"
"1711","65664604","xingda920813","HelloDaemon","976"
"1712","24187662","eowise","recyclerview-stickyheaders","976"
"1713","59812873","xmuSistone","DragRankSquare","976"
"1714","101527","bpellin","keepassdroid","975"
"1715","42360942","saulmm","CoordinatorExamples","975"
"1716","59675140","H07000223","FlycoSystemBar","974"
"1717","70656750","xinghongfei","awesome-view","973"
"1718","72818836","githubwing","ByeBurger","973"
"1719","86657304","yyued","SVGAPlayer-Android","972"
"1720","35923428","AigeStudio","MultiThreadDownloader","970"
"1721","25405542","datumbox","datumbox-framework","969"
"1722","87497461","OCNYang","QBox","969"
"1723","9245248","dcevm","dcevm","968"
"1724","30742852","danoz73","RecyclerViewFastScroller","968"
"1725","47830485","lopspower","CircularFillableLoaders","968"
"1726","5696931","square","seismic","968"
"1727","69183610","armcha","AutoLinkTextView","965"
"1728","125600395","paascloud","paascloud-master","965"
"1729","70112957","philliphsu","BottomSheetPickers","965"
"1730","252276","kohsuke","jenkins","965"
"1731","70560720","Hitomis","ActivitySwitcher","964"
"1732","17359057","apache","curator","964"
"1733","41123962","mwolfson","android-historian","964"
"1734","45904461","lantouzi","WheelView-Android","964"
"1735","19794801","felipecsl","GifImageView","963"
"1736","70575655","shaohui10086","BottomDialog","963"
"1737","3126910","kolorobot","spring-mvc-quickstart-archetype","962"
"1738","42855315","CycloneAxe","phphub-android","962"
"1739","46406740","lovedise","PermissionGen","961"
"1740","47930526","beefe","react-native-picker","960"
"1741","46989053","kakajika","FragmentAnimations","960"
"1742","113899964","Netflix","concurrency-limits","959"
"1743","87078484","FabianTerhorst","Isometric","959"
"1744","38199321","panwrona","DownloadProgressBar","958"
"1745","60469447","sjwall","MaterialTapTargetPrompt","958"
"1746","63106839","Slyce-Inc","SlyceMessaging","958"
"1747","98332554","mohak1712","UberUX","957"
"1748","14798941","panpf","sketch","957"
"1749","86874274","ZHENFENG13","My-Blog","957"
"1750","283187","qos-ch","slf4j","956"
"1751","74603315","JoaquimLey","faboptions","955"
"1752","97580115","natario1","CameraView","954"
"1753","9463192","twotoasters","JazzyListView","953"
"1754","60911140","bravoborja","FocusResize","953"
"1755","54094266","Nightonke","BlurLockView","953"
"1756","1605950","koush","UrlImageViewHelper","952"
"1757","14965048","RuedigerMoeller","fast-serialization","952"
"1758","51529396","franmontiel","PersistentCookieJar","952"
"1759","76442306","bufferapp","BufferTextInputLayout","952"
"1760","6063617","wildabeast","BarcodeScanner","951"
"1761","71001215","raxod502","TerrariaClone","950"
"1762","63584624","wl9739","BlurredView","950"
"1763","51584462","liuyangming","ByteTCC","949"
"1764","18495094","alorma","TimelineView","949"
"1765","12846665","imbryk","LoopingViewPager","949"
"1766","58561761","sharish","ScratchView","948"
"1767","80981540","TonnyL","Espresso","948"
"1768","1089149","spring-projects","spring-batch","948"
"1769","363729","mttkay","droid-fu","947"
"1770","48546591","hanks-zyh","SmallBang","947"
"1771","51272475","javiersantos","MaterialStyledDialogs","946"
"1772","15198753","signalapp","BitHub","945"
"1773","3351814","menacher","java-game-server","944"
"1774","36524737","evant","binding-collection-adapter","944"
"1775","96567314","AnthonyFermin","DropDownView","944"
"1776","5683653","apache","drill","944"
"1777","5360933","dmlloyd","openjdk","944"
"1778","28390985","seven456","MultiChannelPackageTool","943"
"1779","66281816","grandcentrix","ThirtyInch","943"
"1780","73034122","527515025","springBoot","943"
"1781","84030164","MindorksOpenSource","AndroidTensorFlowMachineLearningExample","942"
"1782","14561598","HotswapProjects","HotswapAgent","941"
"1783","8910243","wunderlist","android-sliding-layer-lib","941"
"1784","17852385","ysc","word","941"
"1785","71984071","fishwjy","MultiType-FilePicker","940"
"1786","3037647","Gottox","socket.io-java-client","940"
"1787","1963085","java-json-tools","json-schema-validator","939"
"1788","9136356","atduskgreg","opencv-processing","939"
"1789","8559429","logstash","logstash-logback-encoder","939"
"1790","44304666","brucetoo","PickView","938"
"1791","37844001","huanghongxun","HMCL","937"
"1792","70996010","julian-klode","dns66","937"
"1793","41151678","vlonjatg","progress-activity","937"
"1794","7622340","chrisbanes","photup","937"
"1795","427635","ervandew","eclim","936"
"1796","13407728","katzer","cordova-plugin-background-mode","935"
"1797","51969435","ParkSangGwon","TedPermission","934"
"1798","77196124","limedroid","XDroidMvp","934"
"1799","41245484","tianshaojie","AndroidFine","933"
"1800","32753016","blynkkk","blynk-server","933"
"1801","65375706","Kelin-Hong","CalendarListView","932"
"1802","98857010","iammert","ExpandableLayout","931"
"1803","40002650","kaedea","android-dynamical-loading","931"
"1804","32916852","TakahikoKawasaki","nv-websocket-client","931"
"1805","2397489","nathanmarz","storm-starter","930"
"1806","49610798","rubenlagus","TelegramBots","930"
"1807","66375028","gjiazhe","WaveSideBar","930"
"1808","70648181","Freelander","Elephant","929"
"1809","13659167","googlearchive","chromium-webview-samples","929"
"1810","773194","vrapper","vrapper","929"
"1811","23735390","cundong","ZhihuPaper","929"
"1812","65471950","andremion","Floating-Navigation-View","928"
"1813","98780134","ethanhua","Skeleton","927"
"1814","48880766","jtablesaw","tablesaw","927"
"1815","52201694","hongyangAndroid","MPermissions","926"
"1816","6765281","datastax","java-driver","926"
"1817","664971","tokudu","AndroidPushNotificationsDemo","925"
"1818","43800370","antwankakki","FabricView","925"
"1819","16863124","DWorkS","VolleyPlus","925"
"1820","117064917","kingthy","TVRemoteIME","924"
"1821","52749312","ac-pm","Inspeckage","924"
"1822","74747694","baichengzhou","SpringMVC-Mybatis-Shiro-redis-0.2","924"
"1823","712229","cloudera","flume","923"
"1824","21133196","android-cn","android-open-project-demo","923"
"1825","1051476","plantuml","plantuml","923"
"1826","37569554","JeffLi1993","java-core-learning-example","922"
"1827","80832975","jaychang0917","SimpleRecyclerView","921"
"1828","48161806","ScienJus","smartqq","920"
"1829","10839463","smanikandan14","Volley-demo","920"
"1830","40509121","AndroidVTS","android-vts","919"
"1831","65038509","adrielcafe","AndroidAudioRecorder","918"
"1832","66570238","loopeer","itemtouchhelper-extension","918"
"1833","23774298","SpongePowered","SpongeForge","918"
"1834","6445082","Chainfire","libsuperuser","918"
"1835","8575316","passsy","android-HoloCircularProgressBar","918"
"1836","16545099","redwarp","9-Patch-Resizer","918"
"1837","27949451","pungrue26","SelectableRoundedImageView","918"
"1838","22808785","zeapo","Android-Password-Store","917"
"1839","77178013","daniel-stoneuk","material-about-library","917"
"1840","106712243","xuuhaoo","OkSocket","915"
"1841","63110867","graknlabs","grakn","915"
"1842","4331248","daizhenjun","ImageFilterForAndroid","913"
"1843","22329177","KronicDeth","intellij-elixir","913"
"1844","37917515","chenyangcun","MaterialDesignExample","913"
"1845","8659145","MizzleDK","Mizuu","912"
"1846","66060256","jinatonic","confetti","912"
"1847","52518462","nisrulz","android-examples","912"
"1848","20484506","spotify","docker-client","911"
"1849","22684655","xerial","sqlite-jdbc","911"
"1850","1961837","mpetazzoni","ttorrent","910"
"1851","21202902","TigerVNC","tigervnc","909"
"1852","60065065","Solartisan","WaveSideBar","909"
"1853","30336037","openproject","LessCode","908"
"1854","75621695","json-iterator","java","908"
"1855","54215485","MasayukiSuda","EasingInterpolator","908"
"1856","4462558","emilsjolander","StickyScrollViewItems","907"
"1857","32103526","aimacode","aima-java","907"
"1858","121948748","florent37","ShapeOfView","907"
"1859","71836159","iotaledger","iri","906"
"1860","52188653","baiiu","DropDownMenu","906"
"1861","40942808","jarlen","PhotoEditDemo","906"
"1862","602351","kilim","kilim","904"
"1863","11738416","sromku","android-simple-facebook","904"
"1864","46890994","glomadrian","loading-balls","904"
